node_id,node_name,parent_set_index,parent_count,parent_indices,parent_names,parent_mask_chunks_hex,log_score,fixed_score,fixed_hex,saturated
7,pain,224,2,41 51,PBC ggtp,0008020000000000 0000000000000000,-5332.66443764,-349481497,eb2b55e7,0
7,pain,225,2,41 54,PBC age,0040020000000000 0000000000000000,-5334.55488828,-349605389,eb2971f3,0
7,pain,226,2,41 66,PBC alt,0000020000000000 0000000000000004,-5334.49081475,-349601190,eb29825a,0
7,pain,227,2,42 51,joints ggtp,0008040000000000 0000000000000000,-4889.49952148,-320438241,ece6801f,0
7,pain,228,2,42 54,joints age,0040040000000000 0000000000000000,-4898.58185627,-321033461,ecdd6b0b,0
7,pain,229,2,42 66,joints alt,0000040000000000 0000000000000004,-4903.72181613,-321370313,ecd84737,0
7,pain,230,2,51 54,ggtp age,0048000000000000 0000000000000000,-5394.62550169,-353542177,eaed5fdf,0
7,pain,231,2,51 66,ggtp alt,0008000000000000 0000000000000004,-5393.51890663,-353469655,eaee7b29,0
7,pain,232,2,54 66,age alt,0040000000000000 0000000000000004,-5398.16196011,-353773942,eae9d68a,0
7,pain,233,3,41 42 51,PBC joints ggtp,0008060000000000 0000000000000000,-4842.56564039,-317362382,ed156f32,0
7,pain,234,3,41 42 54,PBC joints age,0040060000000000 0000000000000000,-4842.62911344,-317366542,ed155ef2,0
7,pain,235,3,41 42 66,PBC joints alt,0000060000000000 0000000000000004,-4842.96929672,-317388836,ed1507dc,0
7,pain,236,3,41 51 54,PBC ggtp age,0048020000000000 0000000000000000,-5463.66789874,-358066939,eaa85505,0
7,pain,237,3,41 51 66,PBC ggtp alt,0008020000000000 0000000000000004,-5466.18186924,-358231695,eaa5d171,0
7,pain,238,3,41 54 66,PBC age alt,0040020000000000 0000000000000004,-5461.83232336,-357946643,eaaa2aed,0
7,pain,239,3,42 51 54,joints ggtp age,0048040000000000 0000000000000000,-5013.37991766,-328556866,ec6a9ebe,0
7,pain,240,3,42 51 66,joints ggtp alt,0008040000000000 0000000000000004,-5018.87454584,-328916962,ec65201e,0
7,pain,241,3,42 54 66,joints age alt,0040040000000000 0000000000000004,-5022.78549992,-329173271,ec6136e9,0
7,pain,242,3,51 54 66,ggtp age alt,0048000000000000 0000000000000004,-5653.67023974,-370518933,e9ea546b,0
7,pain,243,4,41 42 51 54,PBC joints ggtp age,0048060000000000 0000000000000000,-5095.67287736,-333950018,ec1853be,0
7,pain,244,4,41 42 51 66,PBC joints ggtp alt,0008060000000000 0000000000000004,-5103.80644381,-334483059,ec10318d,0
7,pain,245,4,41 42 54 66,PBC joints age alt,0040060000000000 0000000000000004,-5091.92299249,-333704265,ec1c13b7,0
7,pain,246,4,41 51 54 66,PBC ggtp age alt,0048020000000000 0000000000000004,-5971.35930828,-391339004,e8aca404,0
7,pain,247,4,42 51 54 66,joints ggtp age alt,0048040000000000 0000000000000004,-5496.19502844,-360198637,ea87ce13,0
8,alcoholism,248,0,,,0000000000000000 0000000000000000,-3999.6311425,-262119827,f0605e6d,0
8,alcoholism,249,1,4,THepatitis,0000000000000010 0000000000000000,-3938.27170179,-258098574,f09dba72,0
8,alcoholism,250,1,26,Cirrhosis,0000000004000000 0000000000000000,-3969.13524761,-260121248,f07edd60,0
8,alcoholism,251,1,33,triglycerides,0000000200000000 0000000000000000,-3990.52662198,-261523153,f069792f,0
8,alcoholism,252,1,64,Steatosis,0000000000000000 0000000000000001,-3852.8479254,-252500242,f0f326ee,0
8,alcoholism,253,1,66,alt,0000000000000000 0000000000000004,-4003.16798882,-262351617,f05cd4ff,0
8,alcoholism,254,2,4 26,THepatitis Cirrhosis,0000000004000010 0000000000000000,-3915.13253161,-256582126,f0b4de12,0
8,alcoholism,255,2,4 33,THepatitis triglycerides,0000000200000010 0000000000000000,-3937.21895408,-258029581,f09ec7f3,0
8,alcoholism,256,2,4 64,THepatitis Steatosis,0000000000000010 0000000000000001,-3796.044287,-248777558,f12bf4aa,0
8,alcoholism,257,2,4 66,THepatitis alt,0000000000000010 0000000000000004,-3954.38523799,-259154591,f08d9d61,0
8,alcoholism,258,2,26 33,Cirrhosis triglycerides,0000000204000000 0000000000000000,-3983.84954411,-261085564,f0702684,0
8,alcoholism,259,2,26 64,Cirrhosis Steatosis,0000000004000000 0000000000000001,-3869.65020117,-253601396,f0e2598c,0
8,alcoholism,260,2,26 66,Cirrhosis alt,0000000004000000 0000000000000004,-4000.13991232,-262153169,f05fdc2f,0
8,alcoholism,261,2,33 64,triglycerides Steatosis,0000000200000000 0000000000000001,-3869.73400888,-253606888,f0e24418,0
8,alcoholism,262,2,33 66,triglycerides alt,0000000200000000 0000000000000004,-4017.80153129,-263310641,f04e32cf,0
8,alcoholism,263,2,64 66,Steatosis alt,0000000000000000 0000000000000005,-3873.18800545,-253833249,f0decfdf,0
8,alcoholism,264,3,4 26 33,THepatitis Cirrhosis triglycerides,0000000204000010 0000000000000000,-3947.36834263,-258694732,f094a1b4,0
8,alcoholism,265,3,4 26 64,THepatitis Cirrhosis Steatosis,0000000004000010 0000000000000001,-3828.37667466,-250896494,f10b9f92,0
8,alcoholism,266,3,4 26 66,THepatitis Cirrhosis alt,0000000004000010 0000000000000004,-3972.89355173,-260367552,f07b1b40,0
8,alcoholism,267,3,4 33 64,THepatitis triglycerides Steatosis,0000000200000010 0000000000000001,-3826.86848659,-250797653,f10d21ab,0
8,alcoholism,268,3,4 33 66,THepatitis triglycerides alt,0000000200000010 0000000000000004,-3991.24761777,-261570404,f068c09c,0
8,alcoholism,269,3,4 64 66,THepatitis Steatosis alt,0000000000000010 0000000000000005,-3841.37464705,-251748329,f0fea017,0
8,alcoholism,270,3,26 33 64,Cirrhosis triglycerides Steatosis,0000000204000000 0000000000000001,-3912.96331055,-256439964,f0b70964,0
8,alcoholism,271,3,26 33 66,Cirrhosis triglycerides alt,0000000204000000 0000000000000004,-4082.19755075,-267530899,f00dcd6d,0
8,alcoholism,272,3,26 64 66,Cirrhosis Steatosis alt,0000000004000000 0000000000000005,-3940.26274028,-258229059,f09bbcbd,0
8,alcoholism,273,3,33 64 66,triglycerides Steatosis alt,0000000200000000 0000000000000005,-3933.59681999,-257792201,f0a26737,0
8,alcoholism,274,4,4 26 33 64,THepatitis Cirrhosis triglycerides Steatosis,0000000204000010 0000000000000001,-3897.12213088,-255401796,f0c6e0bc,0
8,alcoholism,275,4,4 26 33 66,THepatitis Cirrhosis triglycerides alt,0000000204000010 0000000000000004,-4094.19211658,-268316975,f001ced1,0
8,alcoholism,276,4,4 26 64 66,THepatitis Cirrhosis Steatosis alt,0000000004000010 0000000000000005,-3929.28175173,-257509409,f0a6b7df,0
8,alcoholism,277,4,4 33 64 66,THepatitis triglycerides Steatosis alt,0000000200000010 0000000000000005,-3935.53266093,-257919068,f0a077a4,0
8,alcoholism,278,4,26 33 64 66,Cirrhosis triglycerides Steatosis alt,0000000204000000 0000000000000005,-4086.53316478,-267815037,f0097783,0
9,anorexia,279,0,,,0000000000000000 0000000000000000,-5890.39235519,-386032753,e8fd9b8f,0
9,anorexia,280,1,1,ast,0000000000000002 0000000000000000,-5902.2195537,-386807861,e8f1c7cb,0
9,anorexia,281,1,21,phosphatase,0000000000200000 0000000000000000,-5898.85422167,-386587310,e8f52552,0
9,anorexia,282,1,36,RHepatitis,0000001000000000 0000000000000000,-5880.49778978,-385384303,e9078091,0
9,anorexia,283,1,54,age,0040000000000000 0000000000000000,-5902.59839758,-386832689,e8f166cf,0
9,anorexia,284,1,66,alt,0000000000000000 0000000000000004,-5904.10276847,-386931279,e8efe5b1,0
9,anorexia,285,2,1 21,ast phosphatase,0000000000200002 0000000000000000,-5941.88210573,-389407186,e8ca1e2e,0
9,anorexia,286,2,1 36,ast RHepatitis,0000001000000002 0000000000000000,-5901.39930193,-386754105,e8f299c7,0
9,anorexia,287,2,1 54,ast age,0040000000000002 0000000000000000,-5963.10271917,-390797900,e8b4e5b4,0
9,anorexia,288,2,1 66,ast alt,0000000000000002 0000000000000004,-5956.82323656,-390386368,e8bb2d40,0
9,anorexia,289,2,21 36,phosphatase RHepatitis,0000001000200000 0000000000000000,-5897.00294303,-386465985,e8f6ff3f,0
9,anorexia,290,2,21 54,phosphatase age,0040000000200000 0000000000000000,-5942.67453748,-389459118,e8c95352,0
9,anorexia,291,2,21 66,phosphatase alt,0000000000200000 0000000000000004,-5941.63872221,-389391235,e8ca5c7d,0
9,anorexia,292,2,36 54,RHepatitis age,0040001000000000 0000000000000000,-5905.06152977,-386994112,e8eef040,0
9,anorexia,293,2,36 66,RHepatitis alt,0000001000000000 0000000000000004,-5904.07322031,-386929343,e8efed41,0
9,anorexia,294,2,54 66,age alt,0040000000000000 0000000000000004,-5961.71832189,-390707172,e8b6481c,0
9,anorexia,295,3,1 21 36,ast phosphatase RHepatitis,0000001000200002 0000000000000000,-5962.1507522,-390735512,e8b5d968,0
9,anorexia,296,3,1 21 54,ast phosphatase age,0040000000200002 0000000000000000,-6130.32177002,-401756768,e80dada0,0
9,anorexia,297,3,1 21 66,ast phosphatase alt,0000000000200002 0000000000000004,-6111.58503826,-400528837,e8206a3b,0
9,anorexia,298,3,1 36 54,ast RHepatitis age,0040001000000002 0000000000000000,-5991.96370768,-392689334,e898094a,0
9,anorexia,299,3,1 36 66,ast RHepatitis alt,0000001000000002 0000000000000004,-5986.39828057,-392324598,e89d9a0a,0
9,anorexia,300,3,1 54 66,ast age alt,0040000000000002 0000000000000004,-6205.99185292,-406715882,e7c20216,0
9,anorexia,301,3,21 36 54,phosphatase RHepatitis age,0040001000200000 0000000000000000,-5966.26775513,-391005324,e8b1bb74,0
9,anorexia,302,3,21 36 66,phosphatase RHepatitis alt,0000001000200000 0000000000000004,-5964.66582675,-390900340,e8b3558c,0
9,anorexia,303,3,21 54 66,phosphatase age alt,0040000000200000 0000000000000004,-6141.1373316,-402465576,e802dcd8,0
9,anorexia,304,3,36 54 66,RHepatitis age alt,0040001000000000 0000000000000004,-5994.24941951,-392839130,e895c026,0
9,anorexia,305,4,1 21 36 54,ast phosphatase RHepatitis age,0040001000200002 0000000000000000,-6217.39041543,-407462898,e7b69c0e,0
9,anorexia,306,4,1 21 36 66,ast phosphatase RHepatitis alt,0000001000200002 0000000000000004,-6190.22329203,-405682474,e7d1c6d6,0
9,anorexia,307,4,1 21 54 66,ast phosphatase age alt,0040000000200002 0000000000000004,-6821.57703222,-447058872,e55a6c48,0
9,anorexia,308,4,1 36 54 66,ast RHepatitis age alt,0040001000000002 0000000000000004,-6304.85327563,-413194864,e75f2590,0
9,anorexia,309,4,21 36 54 66,phosphatase RHepatitis age alt,0040001000200000 0000000000000004,-6235.28021525,-408635324,e7a4b844,0
10,consciousness,310,0,,,0000000000000000 0000000000000000,-1151.84383762,-75487238,fb8027fa,0
10,consciousness,311,1,25,encephalopathy,0000000002000000 0000000000000000,-970.999468984,-63635421,fc350023,0
10,consciousness,312,1,51,ggtp,0008000000000000 0000000000000000,-1162.18483731,-76164945,fb75d0af,0
10,consciousness,313,1,54,age,0040000000000000 0000000000000000,-1163.5059976,-76251529,fb747e77,0
10,consciousness,314,1,58,urea,0400000000000000 0000000000000000,-1140.74898358,-74760125,fb8b4043,0
10,consciousness,315,1,66,alt,0000000000000000 0000000000000004,-1163.33503924,-76240325,fb74aa3b,0
10,consciousness,316,2,25 51,encephalopathy ggtp,0008000002000000 0000000000000000,-992.238796674,-65027362,fc1fc2de,0
10,consciousness,317,2,25 54,encephalopathy age,0040000002000000 0000000000000000,-992.271097065,-65029479,fc1fba99,0
10,consciousness,318,2,25 58,encephalopathy urea,0400000002000000 0000000000000000,-982.415246482,-64383566,fc2995b2,0
10,consciousness,319,2,25 66,encephalopathy alt,0000000002000000 0000000000000004,-994.177399111,-65154410,fc1dd296,0
10,consciousness,320,2,51 54,ggtp age,0048000000000000 0000000000000000,-1204.80173197,-78957886,fb4b32c2,0
10,consciousness,321,2,51 58,ggtp urea,0408000000000000 0000000000000000,-1167.61137896,-76520579,fb70637d,0
10,consciousness,322,2,51 66,ggtp alt,0008000000000000 0000000000000004,-1210.65828473,-79341701,fb45577b,0
10,consciousness,323,2,54 58,age urea,0440000000000000 0000000000000000,-1171.98128726,-76806966,fb6c04ca,0
10,consciousness,324,2,54 66,age alt,0040000000000000 0000000000000004,-1213.69973816,-79541026,fb424cde,0
10,consciousness,325,2,58 66,urea alt,0400000000000000 0000000000000004,-1178.03430311,-77203656,fb65f738,0
10,consciousness,326,3,25 51 54,encephalopathy ggtp age,0048000002000000 0000000000000000,-1080.93375763,-70840075,fbc710f5,0
10,consciousness,327,3,25 51 58,encephalopathy ggtp urea,0408000002000000 0000000000000000,-1037.11638496,-67968459,fbf2e235,0
10,consciousness,328,3,25 51 66,encephalopathy ggtp alt,0008000002000000 0000000000000004,-1084.94415452,-71102900,fbc30e4c,0
10,consciousness,329,3,25 54 58,encephalopathy age urea,0440000002000000 0000000000000000,-1037.39511039,-67986726,fbf29ada,0
10,consciousness,330,3,25 54 66,encephalopathy age alt,0040000002000000 0000000000000004,-1085.65294812,-71149352,fbc258d8,0
10,consciousness,331,3,25 58 66,encephalopathy urea alt,0400000002000000 0000000000000004,-1043.45401963,-68383803,fbec8bc5,0
10,consciousness,332,3,51 54 58,ggtp age urea,0448000000000000 0000000000000000,-1282.48274902,-84048789,fafd846b,0
10,consciousness,333,3,51 54 66,ggtp age alt,0048000000000000 0000000000000004,-1360.10861751,-89136078,faafe432,0
10,consciousness,334,3,51 58 66,ggtp urea alt,0408000000000000 0000000000000004,-1301.99750715,-85327709,faea00a3,0
10,consciousness,335,3,54 58 66,age urea alt,0440000000000000 0000000000000004,-1294.18360159,-84815617,faf1d0ff,0
10,consciousness,336,4,25 51 54 58,encephalopathy ggtp age urea,0448000002000000 0000000000000000,-1219.20190617,-79901616,fb3ccc50,0
10,consciousness,337,4,25 51 54 66,encephalopathy ggtp age alt,0048000002000000 0000000000000004,-1320.93095576,-86568531,fad711ad,0
10,consciousness,338,4,25 51 58 66,encephalopathy ggtp urea alt,0408000002000000 0000000000000004,-1215.70136929,-79672205,fb404c73,0
10,consciousness,339,4,25 54 58 66,encephalopathy age urea alt,0440000002000000 0000000000000004,-1219.93715491,-79949801,fb3c1017,0
10,consciousness,340,4,51 54 58 66,ggtp age urea alt,0448000000000000 0000000000000004,-1598.84920552,-104782182,f9c1269a,0
11,edge,341,0,,,0000000000000000 0000000000000000,-5817.42531097,-381250785,e946931f,0
11,edge,342,1,3,irregular_liver,0000000000000008 0000000000000000,-5764.87424439,-377806798,e97b2032,0
11,edge,343,1,26,Cirrhosis,0000000004000000 0000000000000000,-5462.73591465,-358005861,eaa9439b,0
11,edge,344,1,47,ChHepatitis,0000800000000000 0000000000000000,-5793.11620512,-379657664,e95ee240,0
11,edge,345,1,64,Steatosis,0000000000000000 0000000000000001,-5724.90165937,-375187155,e9a3192d,0
11,edge,346,1,69,fibrosis,0000000000000000 0000000000000020,-5708.34512037,-374102106,e9b3a7a6,0
11,edge,347,2,3 26,irregular_liver Cirrhosis,0000000004000008 0000000000000000,-5474.60971845,-358784023,ea9d63e9,0
11,edge,348,2,3 47,irregular_liver ChHepatitis,0000800000000008 0000000000000000,-5748.34797076,-376723733,e98ba6eb,0
11,edge,349,2,3 64,irregular_liver Steatosis,0000000000000008 0000000000000001,-5693.60717569,-373136240,e9c26490,0
11,edge,350,2,3 69,irregular_liver fibrosis,0000000000000008 0000000000000020,-5681.30865364,-372330244,e9ceb0fc,0
11,edge,351,2,26 47,Cirrhosis ChHepatitis,0000800004000000 0000000000000000,-5486.23670125,-359546008,ea91c368,0
11,edge,352,2,26 64,Cirrhosis Steatosis,0000000004000000 0000000000000001,-5473.38206874,-358703567,ea9e9e31,0
11,edge,353,2,26 69,Cirrhosis fibrosis,0000000004000000 0000000000000020,-5473.5939355,-358717452,ea9e67f4,0
11,edge,354,2,47 64,ChHepatitis Steatosis,0000800000000000 0000000000000001,-5709.78115747,-374196218,e9b23806,0
11,edge,355,2,47 69,ChHepatitis fibrosis,0000800000000000 0000000000000020,-5724.23287704,-375143326,e9a3c462,0
11,edge,356,2,64 69,Steatosis fibrosis,0000000000000000 0000000000000021,-5615.54318137,-368020238,ea1074f2,0
11,edge,357,3,3 26 47,irregular_liver Cirrhosis ChHepatitis,0000800004000008 0000000000000000,-5528.7946982,-362335089,ea67348f,0
11,edge,358,3,3 26 64,irregular_liver Cirrhosis Steatosis,0000000004000008 0000000000000001,-5500.16345402,-360458712,ea83d628,0
11,edge,359,3,3 26 69,irregular_liver Cirrhosis fibrosis,0000000004000008 0000000000000020,-5499.59364907,-360421369,ea846807,0
11,edge,360,3,3 47 64,irregular_liver ChHepatitis Steatosis,0000800000000008 0000000000000001,-5690.34867998,-372922691,e9c5a6bd,0
11,edge,361,3,3 47 69,irregular_liver ChHepatitis fibrosis,0000800000000008 0000000000000020,-5712.09282545,-374347715,e9afe83d,0
11,edge,362,3,3 64 69,irregular_liver Steatosis fibrosis,0000000000000008 0000000000000021,-5601.90273064,-367126297,ea1e18e7,0
11,edge,363,3,26 47 64,Cirrhosis ChHepatitis Steatosis,0000800004000000 0000000000000001,-5522.91313449,-361949635,ea6d163d,0
11,edge,364,3,26 47 69,Cirrhosis ChHepatitis fibrosis,0000800004000000 0000000000000020,-5520.28974221,-361777709,ea6fb5d3,0
11,edge,365,3,26 64 69,Cirrhosis Steatosis fibrosis,0000000004000000 0000000000000021,-5493.21807382,-360003540,ea8ac82c,0
11,edge,366,3,47 64 69,ChHepatitis Steatosis fibrosis,0000800000000000 0000000000000021,-5643.60473681,-369859280,e9f46530,0
11,edge,367,4,3 26 47 64,irregular_liver Cirrhosis ChHepatitis Steatosis,0000800004000008 0000000000000001,-5606.25200071,-367411331,ea19bf7d,0
11,edge,368,4,3 26 47 69,irregular_liver Cirrhosis ChHepatitis fibrosis,0000800004000008 0000000000000020,-5591.13939801,-366420912,ea28dc50,0
11,edge,369,4,3 26 64 69,irregular_liver Cirrhosis Steatosis fibrosis,0000000004000008 0000000000000021,-5529.75500725,-362398024,ea663eb8,0
11,edge,370,4,3 47 64 69,irregular_liver ChHepatitis Steatosis fibrosis,0000800000000008 0000000000000021,-5658.25119482,-370819150,e9e5bfb2,0
11,edge,371,4,26 47 64 69,Cirrhosis ChHepatitis Steatosis fibrosis,0000800004000000 0000000000000021,-5568.04364337,-364907308,ea3ff4d4,0
12,diabetes,372,0,,,0000000000000000 0000000000000000,-1531.91293579,-100395446,fa04164a,0
12,diabetes,373,1,1,ast,0000000000000002 0000000000000000,-1541.21742977,-101005225,f9fac857,0
12,diabetes,374,1,43,obesity,0000080000000000 0000000000000000,-1449.38935709,-94987181,fa569c53,0
12,diabetes,375,1,53,platelet,0020000000000000 0000000000000000,-1542.00548186,-101056871,f9f9fe99,0
12,diabetes,376,1,54,age,0040000000000000 0000000000000000,-1543.14168961,-101131334,f9f8dbba,0
12,diabetes,377,1,66,alt,0000000000000000 0000000000000004,-1543.8165857,-101175564,f9f82ef4,0
12,diabetes,378,2,1 43,ast obesity,0000080000000002 0000000000000000,-1469.13865483,-96281471,fa42dc81,0
12,diabetes,379,2,1 53,ast platelet,0020000000000002 0000000000000000,-1583.92136017,-103803870,f9d01422,0
12,diabetes,380,2,1 54,ast age,0040000000000002 0000000000000000,-1584.25361367,-103825645,f9cfbf13,0
12,diabetes,381,2,1 66,ast alt,0000000000000002 0000000000000004,-1583.65743814,-103786574,f9d057b2,0
12,diabetes,382,2,43 53,obesity platelet,0020080000000000 0000000000000000,-1471.33258181,-96425252,fa40aadc,0
12,diabetes,383,2,43 54,obesity age,0040080000000000 0000000000000000,-1473.77243231,-96585150,fa3e3a42,0
12,diabetes,384,2,43 66,obesity alt,0000080000000000 0000000000000004,-1472.44336658,-96498048,fa3f8e80,0
12,diabetes,385,2,53 54,platelet age,0060000000000000 0000000000000000,-1590.31971671,-104223193,f9c9ae27,0
12,diabetes,386,2,53 66,platelet alt,0020000000000000 0000000000000004,-1592.90229548,-104392445,f9c71903,0
12,diabetes,387,2,54 66,age alt,0040000000000000 0000000000000004,-1595.44865041,-104559323,f9c48d25,0
12,diabetes,388,3,1 43 53,ast obesity platelet,0020080000000002 0000000000000000,-1556.00407567,-101974283,f9ebfef5,0
12,diabetes,389,3,1 43 54,ast obesity age,0040080000000002 0000000000000000,-1559.29643643,-102190051,f9e8b41d,0
12,diabetes,390,3,1 43 66,ast obesity alt,0000080000000002 0000000000000004,-1553.50164904,-101810284,f9ee7f94,0
